Group,SAP Test ,Test Description,UOM,SAP Material 
P522LS10,SPC,Aerobic plate count,CFU/g,20589541.0
P522LS10,SPC,Aerobic plate count,CFU/g,70406652.0
P522LS10,SPC,Aerobic plate count,CFU/g,70403311.0
P522LS10,SPC,Aerobic plate count,CFU/g,70407303.0
P522LS10,SPC,Aerobic plate count,CFU/g,70406653.0
P522LS10,SPC,Aerobic plate count,CFU/g,70404818.0
P522LS10,SPC,Aerobic plate count,CFU/g,70406654.0
P522LS10,SPC,Aerobic plate count,CFU/g,20591939.0
P522LS10,SPC,Aerobic plate count,CFU/g,20591940.0
P522LS10,SPC,Aerobic plate count,CFU/g,20591952.0
P522LS10,SPC,Aerobic plate count,CFU/g,20591961.0
P522LS10,SPC,Aerobic plate count,CFU/g,20591980.0
P522LS10,SPC,Aerobic plate count,CFU/g,20591981.0
P522LS10,SPC,Aerobic plate count,CFU/g,20591991.0
P522LS10,SPC,Aerobic plate count,CFU/g,20591272.0
P522LS10,SPC,Aerobic plate count,CFU/g,20591485.0
P522LS10,SPC,Aerobic plate count,CFU/g,20591486.0
P522LS10,SPC,Aerobic plate count,CFU/g,20591487.0
P522LS10,SPC,Aerobic plate count,CFU/g,70406782.0
P522LS10,MOULDS,Mold,CFU/g,20589541.0
P522LS10,MOULDS,Mold,CFU/g,70406652.0
P522LS10,MOULDS,Mold,CFU/g,70403311.0
P522LS10,MOULDS,Mold,CFU/g,70407303.0
P522LS10,MOULDS,Mold,CFU/g,70406653.0
P522LS10,MOULDS,Mold,CFU/g,70404818.0
P522LS10,MOULDS,Mold,CFU/g,70406654.0
P522LS10,MOULDS,Mold,CFU/g,20591939.0
P522LS10,MOULDS,Mold,CFU/g,20591940.0
P522LS10,MOULDS,Mold,CFU/g,20591952.0
P522LS10,MOULDS,Mold,CFU/g,20591961.0
P522LS10,MOULDS,Mold,CFU/g,20591980.0
P522LS10,MOULDS,Mold,CFU/g,20591981.0
P522LS10,MOULDS,Mold,CFU/g,20591991.0
P522LS10,MOULDS,Mold,CFU/g,20591272.0
P522LS10,MOULDS,Mold,CFU/g,20591485.0
P522LS10,MOULDS,Mold,CFU/g,20591486.0
P522LS10,MOULDS,Mold,CFU/g,20591487.0
P522LS10,MOULDS,Mold,CFU/g,70406782.0
P522LS10,YEAST,Yeast,CFU/g,20589541.0
P522LS10,YEAST,Yeast,CFU/g,70406652.0
P522LS10,YEAST,Yeast,CFU/g,70403311.0
P522LS10,YEAST,Yeast,CFU/g,70407303.0
P522LS10,YEAST,Yeast,CFU/g,70406653.0
P522LS10,YEAST,Yeast,CFU/g,70404818.0
P522LS10,YEAST,Yeast,CFU/g,70406654.0
P522LS10,YEAST,Yeast,CFU/g,20591939.0
P522LS10,YEAST,Yeast,CFU/g,20591940.0
P522LS10,YEAST,Yeast,CFU/g,20591952.0
P522LS10,YEAST,Yeast,CFU/g,20591961.0
P522LS10,YEAST,Yeast,CFU/g,20591980.0
P522LS10,YEAST,Yeast,CFU/g,20591981.0
P522LS10,YEAST,Yeast,CFU/g,20591991.0
P522LS10,YEAST,Yeast,CFU/g,20591272.0
P522LS10,YEAST,Yeast,CFU/g,20591485.0
P522LS10,YEAST,Yeast,CFU/g,20591486.0
P522LS10,YEAST,Yeast,CFU/g,20591487.0
P522LS10,YEAST,Yeast,CFU/g,70406782.0
P522LS14,GLUTEN,Gliadin expressed as Gluten,ppm,20589242.0
P522LS20,SPC,Aerobic plate count,CFU/g,20589267.0
P522LS20,SPC,Aerobic plate count,CFU/g,20591231.0
P522LS20,COLIFORM,Coliform,MPN/g,20589267.0
P522LS20,COLIFORM,Coliform,MPN/g,20591231.0
P522LS20,ECOLIN,E. Coli,MPN/g,20589267.0
P522LS20,ECOLIN,E. Coli,MPN/g,20591231.0
P522LS20,MOULDS,Mold,CFU/g,20589267.0
P522LS20,MOULDS,Mold,CFU/g,20591231.0
P522LS20,SAL_250,Salmonella per 250g,,20589267.0
P522LS20,SAL_250,Salmonella per 250g,,20591231.0
P522LS20,YEAST,Yeast,CFU/g,20589267.0
P522LS20,YEAST,Yeast,CFU/g,20591231.0
P522LS26,SPC,Aerobic plate count,CFU/g,20591726.0
P522LS26,MOULDS,Mold,CFU/g,20591726.0
P522LS26,YEAST,Yeast,CFU/g,20591726.0
P522LS35,SPC,Aerobic plate count,CFU/g,20591309.0
P522LS35,LIST_25,Listeria per 25g,,20591309.0
P522LS35,MOULDS,Mold,CFU/g,20591309.0
P522LS35,YEAST,Yeast,CFU/g,20591309.0
P522LS36,SPC,Aerobic plate count,CFU/g,20591949.0
P522LS36,SPC,Aerobic plate count,CFU/g,20591476.0
P522LS36,SPC,Aerobic plate count,CFU/g,20592032.0
P522LS36,SPC,Aerobic plate count,CFU/g,20591509.0
P522LS36,COLIFORM,Coliform,MPN/g,20591949.0
P522LS36,COLIFORM,Coliform,MPN/g,20591476.0
P522LS36,COLIFORM,Coliform,MPN/g,20592032.0
P522LS36,COLIFORM,Coliform,MPN/g,20591509.0
P522LS36,ECOLIN,E. Coli,MPN/g,20591949.0
P522LS36,ECOLIN,E. Coli,MPN/g,20591476.0
P522LS36,ECOLIN,E. Coli,MPN/g,20592032.0
P522LS36,ECOLIN,E. Coli,MPN/g,20591509.0
P522LS36,MOULDS,Mold,CFU/g,20591949.0
P522LS36,MOULDS,Mold,CFU/g,20591476.0
P522LS36,MOULDS,Mold,CFU/g,20592032.0
P522LS36,MOULDS,Mold,CFU/g,20591509.0
P522LS36,SAL_25,Salmonella per 25g,,20591949.0
P522LS36,SAL_25,Salmonella per 25g,,20591476.0
P522LS36,SAL_25,Salmonella per 25g,,20592032.0
P522LS36,SAL_25,Salmonella per 25g,,20591509.0
P522LS36,S_AUREUS,Staphylococcus Aureus,CFU/g,20591949.0
P522LS36,S_AUREUS,Staphylococcus Aureus,CFU/g,20591476.0
P522LS36,S_AUREUS,Staphylococcus Aureus,CFU/g,20592032.0
P522LS36,S_AUREUS,Staphylococcus Aureus,CFU/g,20591509.0
P522LS36,YEAST,Yeast,CFU/g,20591949.0
P522LS36,YEAST,Yeast,CFU/g,20591476.0
P522LS36,YEAST,Yeast,CFU/g,20592032.0
P522LS36,YEAST,Yeast,CFU/g,20591509.0
P522LS37,SPC,Aerobic plate count,CFU/g,20591950.0
P522LS37,MOULDS,Mold,CFU/g,20591950.0
P522LS37,YEAST,Yeast,CFU/g,20591950.0
P522LS38,SPC,Aerobic plate count,CFU/g,20591969.0
P522LS38,COLIFORM,Coliform,MPN/g,20591969.0
P522LS38,ECOLIN,E.Coli (per 11g),MPN/g,20591969.0
P522LS38,MOULDS,Mold,CFU/g,20591969.0
P522LS38,SAL_375,Salmonella per 375g,,20591969.0
P522LS38,YEAST,Yeast,CFU/g,20591969.0
P522LS39,SPC,Aerobic plate count,CFU/g,20591982.0
P522LS39,MOULDS,Mold,CFU/g,20591982.0
P522LS39,YEAST,Yeast,CFU/g,20591982.0
P522LS41,SPC,Aerobic plate count,CFU/g,20592001.0
P522LS41,COLIFORM,Coliform,MPN/g,20592001.0
P522LS41,ECOLIN,E. Coli,MPN/g,20592001.0
P522LS41,MOULDS,Mold,CFU/g,20592001.0
P522LS41,SAL_25,Salmonella per 25g,,20592001.0
P522LS41,S_AUREUS,Staphylococcus Aureus,CFU/g,20592001.0
P522LS41,YEAST,Yeast,CFU/g,20592001.0
P522LS43,SPC,Aerobic plate count,CFU/g,20592095.0
P522LS43,SPC,Aerobic plate count,CFU/g,20592096.0
P522LS43,COLIFORM,Coliform,MPN/g,20592095.0
P522LS43,COLIFORM,Coliform,MPN/g,20592096.0
P522LS43,ECOLIN,E. Coli,MPN/g,20592095.0
P522LS43,ECOLIN,E. Coli,MPN/g,20592096.0
P522LS43,MOULDS,Mold,CFU/g,20592095.0
P522LS43,MOULDS,Mold,CFU/g,20592096.0
P522LS43,SAL_375,Salmonella per 375g,,20592095.0
P522LS43,SAL_375,Salmonella per 375g,,20592096.0
P522LS43,YEAST,Yeast,CFU/g,20592095.0
P522LS43,YEAST,Yeast,CFU/g,20592096.0
P522LS44,SPC,Aerobic plate count,CFU/g,20592099.0
P522LS44,SPC,Aerobic plate count,CFU/g,20591504.0
P522LS44,MOULDS,Mold,CFU/g,20592099.0
P522LS44,MOULDS,Mold,CFU/g,20591504.0
P522LS44,YEAST,Yeast,CFU/g,20592099.0
P522LS44,YEAST,Yeast,CFU/g,20591504.0
P522LS45,SPC,Aerobic plate count,CFU/g,20591502.0
P522LS45,MOULDS,Mold,CFU/g,20591502.0
P522LS45,YEAST,Yeast,CFU/g,20591502.0
P522LS47,SPC,Aerobic plate count,CFU/g,20592370.0
P522LS47,MOULDS,Mold,CFU/g,20592370.0
P522LS47,SAL_25,Salmonella per 25g,,20592370.0
P522LS47,YEAST,Yeast,CFU/g,20592370.0
P522LS48,SPC,Aerobic plate count,CFU/g,20592374.0
P522LS48,COLIFORM,Coliform,CFU/g,20592374.0
P522LS48,ECOLIN,E. Coli,CFU/g,20592374.0
P522LS48,MOULDS,Mold,CFU/g,20592374.0
P522LS48,SAL_375,Salmonella per 375g,,20592374.0
P522LS48,YEAST,Yeast,CFU/g,20592374.0
P522LS56,SPC,Aerobic plate count,CFU/g,20588783.0
P522LS56,SPC,Aerobic plate count,CFU/g,20588837.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589492.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589542.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589021.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589736.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589055.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589101.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589885.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589909.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589924.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589943.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589125.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589191.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589192.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589204.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589212.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589241.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589243.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590057.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590064.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590066.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590067.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590069.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590070.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590071.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590078.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590082.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590085.0
P522LS56,SPC,Aerobic plate count,CFU/g,20515389.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590104.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590105.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590111.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590121.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590123.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590126.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590127.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590131.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590237.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589248.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589255.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589257.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589258.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589265.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589328.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589330.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589352.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589353.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589368.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589374.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590256.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590262.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590266.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590286.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590289.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590290.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590293.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590300.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590301.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590309.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590314.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590315.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590319.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590320.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590321.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590322.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590435.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589378.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589388.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589398.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589407.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589408.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589410.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589413.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589588.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589590.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589594.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589598.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589599.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589601.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589613.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589614.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589618.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589623.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589629.0
P522LS56,SPC,Aerobic plate count,CFU/g,20589632.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590443.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590444.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590445.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590458.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590459.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590460.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590462.0
P522LS56,SPC,Aerobic plate count,CFU/g,20590466.0
P522LS56,SPC,Aerobic plate count,CFU/g,20591049.0
P522LS56,SPC,Aerobic plate count,CFU/g,20591050.0
P522LS56,MOULDS,Mold,CFU/g,20588783.0
P522LS56,MOULDS,Mold,CFU/g,20588837.0
P522LS56,MOULDS,Mold,CFU/g,20589492.0
P522LS56,MOULDS,Mold,CFU/g,20589542.0
P522LS56,MOULDS,Mold,CFU/g,20589021.0
P522LS56,MOULDS,Mold,CFU/g,20589736.0
P522LS56,MOULDS,Mold,CFU/g,20589055.0
P522LS56,MOULDS,Mold,CFU/g,20589101.0
P522LS56,MOULDS,Mold,CFU/g,20589885.0
P522LS56,MOULDS,Mold,CFU/g,20589909.0
P522LS56,MOULDS,Mold,CFU/g,20589924.0
P522LS56,MOULDS,Mold,CFU/g,20589943.0
P522LS56,MOULDS,Mold,CFU/g,20589125.0
P522LS56,MOULDS,Mold,CFU/g,20589191.0
P522LS56,MOULDS,Mold,CFU/g,20589192.0
P522LS56,MOULDS,Mold,CFU/g,20589204.0
P522LS56,MOULDS,Mold,CFU/g,20589212.0
P522LS56,MOULDS,Mold,CFU/g,20589241.0
P522LS56,MOULDS,Mold,CFU/g,20589243.0
P522LS56,MOULDS,Mold,CFU/g,20590057.0
P522LS56,MOULDS,Mold,CFU/g,20590064.0
P522LS56,MOULDS,Mold,CFU/g,20590066.0
P522LS56,MOULDS,Mold,CFU/g,20590067.0
P522LS56,MOULDS,Mold,CFU/g,20590069.0
P522LS56,MOULDS,Mold,CFU/g,20590070.0
P522LS56,MOULDS,Mold,CFU/g,20590071.0
P522LS56,MOULDS,Mold,CFU/g,20590078.0
P522LS56,MOULDS,Mold,CFU/g,20590082.0
P522LS56,MOULDS,Mold,CFU/g,20590085.0
P522LS56,MOULDS,Mold,CFU/g,20515389.0
P522LS56,MOULDS,Mold,CFU/g,20590104.0
P522LS56,MOULDS,Mold,CFU/g,20590105.0
P522LS56,MOULDS,Mold,CFU/g,20590111.0
P522LS56,MOULDS,Mold,CFU/g,20590121.0
P522LS56,MOULDS,Mold,CFU/g,20590123.0
P522LS56,MOULDS,Mold,CFU/g,20590126.0
P522LS56,MOULDS,Mold,CFU/g,20590127.0
P522LS56,MOULDS,Mold,CFU/g,20590131.0
P522LS56,MOULDS,Mold,CFU/g,20590237.0
P522LS56,MOULDS,Mold,CFU/g,20589248.0
P522LS56,MOULDS,Mold,CFU/g,20589255.0
P522LS56,MOULDS,Mold,CFU/g,20589257.0
P522LS56,MOULDS,Mold,CFU/g,20589258.0
P522LS56,MOULDS,Mold,CFU/g,20589265.0
P522LS56,MOULDS,Mold,CFU/g,20589328.0
P522LS56,MOULDS,Mold,CFU/g,20589330.0
P522LS56,MOULDS,Mold,CFU/g,20589352.0
P522LS56,MOULDS,Mold,CFU/g,20589353.0
P522LS56,MOULDS,Mold,CFU/g,20589368.0
P522LS56,MOULDS,Mold,CFU/g,20589374.0
P522LS56,MOULDS,Mold,CFU/g,20590256.0
P522LS56,MOULDS,Mold,CFU/g,20590262.0
P522LS56,MOULDS,Mold,CFU/g,20590266.0
P522LS56,MOULDS,Mold,CFU/g,20590286.0
P522LS56,MOULDS,Mold,CFU/g,20590289.0
P522LS56,MOULDS,Mold,CFU/g,20590290.0
P522LS56,MOULDS,Mold,CFU/g,20590293.0
P522LS56,MOULDS,Mold,CFU/g,20590300.0
P522LS56,MOULDS,Mold,CFU/g,20590301.0
P522LS56,MOULDS,Mold,CFU/g,20590309.0
P522LS56,MOULDS,Mold,CFU/g,20590314.0
P522LS56,MOULDS,Mold,CFU/g,20590315.0
P522LS56,MOULDS,Mold,CFU/g,20590319.0
P522LS56,MOULDS,Mold,CFU/g,20590320.0
P522LS56,MOULDS,Mold,CFU/g,20590321.0
P522LS56,MOULDS,Mold,CFU/g,20590322.0
P522LS56,MOULDS,Mold,CFU/g,20590435.0
P522LS56,MOULDS,Mold,CFU/g,20589378.0
P522LS56,MOULDS,Mold,CFU/g,20589388.0
P522LS56,MOULDS,Mold,CFU/g,20589398.0
P522LS56,MOULDS,Mold,CFU/g,20589407.0
P522LS56,MOULDS,Mold,CFU/g,20589408.0
P522LS56,MOULDS,Mold,CFU/g,20589410.0
P522LS56,MOULDS,Mold,CFU/g,20589413.0
P522LS56,MOULDS,Mold,CFU/g,20589588.0
P522LS56,MOULDS,Mold,CFU/g,20589590.0
P522LS56,MOULDS,Mold,CFU/g,20589594.0
P522LS56,MOULDS,Mold,CFU/g,20589598.0
P522LS56,MOULDS,Mold,CFU/g,20589599.0
P522LS56,MOULDS,Mold,CFU/g,20589601.0
P522LS56,MOULDS,Mold,CFU/g,20589613.0
P522LS56,MOULDS,Mold,CFU/g,20589614.0
P522LS56,MOULDS,Mold,CFU/g,20589618.0
P522LS56,MOULDS,Mold,CFU/g,20589623.0
P522LS56,MOULDS,Mold,CFU/g,20589629.0
P522LS56,MOULDS,Mold,CFU/g,20589632.0
P522LS56,MOULDS,Mold,CFU/g,20590443.0
P522LS56,MOULDS,Mold,CFU/g,20590444.0
P522LS56,MOULDS,Mold,CFU/g,20590445.0
P522LS56,MOULDS,Mold,CFU/g,20590458.0
P522LS56,MOULDS,Mold,CFU/g,20590459.0
P522LS56,MOULDS,Mold,CFU/g,20590460.0
P522LS56,MOULDS,Mold,CFU/g,20590462.0
P522LS56,MOULDS,Mold,CFU/g,20590466.0
P522LS56,MOULDS,Mold,CFU/g,20591049.0
P522LS56,MOULDS,Mold,CFU/g,20591050.0
P522LS56,YEAST,Yeast,CFU/g,20588783.0
P522LS56,YEAST,Yeast,CFU/g,20588837.0
P522LS56,YEAST,Yeast,CFU/g,20589492.0
P522LS56,YEAST,Yeast,CFU/g,20589542.0
P522LS56,YEAST,Yeast,CFU/g,20589021.0
P522LS56,YEAST,Yeast,CFU/g,20589736.0
P522LS56,YEAST,Yeast,CFU/g,20589055.0
P522LS56,YEAST,Yeast,CFU/g,20589101.0
P522LS56,YEAST,Yeast,CFU/g,20589885.0
P522LS56,YEAST,Yeast,CFU/g,20589909.0
P522LS56,YEAST,Yeast,CFU/g,20589924.0
P522LS56,YEAST,Yeast,CFU/g,20589943.0
P522LS56,YEAST,Yeast,CFU/g,20589125.0
P522LS56,YEAST,Yeast,CFU/g,20589191.0
P522LS56,YEAST,Yeast,CFU/g,20589192.0
P522LS56,YEAST,Yeast,CFU/g,20589204.0
P522LS56,YEAST,Yeast,CFU/g,20589212.0
P522LS56,YEAST,Yeast,CFU/g,20589241.0
P522LS56,YEAST,Yeast,CFU/g,20589243.0
P522LS56,YEAST,Yeast,CFU/g,20590057.0
P522LS56,YEAST,Yeast,CFU/g,20590064.0
P522LS56,YEAST,Yeast,CFU/g,20590066.0
P522LS56,YEAST,Yeast,CFU/g,20590067.0
P522LS56,YEAST,Yeast,CFU/g,20590069.0
P522LS56,YEAST,Yeast,CFU/g,20590070.0
P522LS56,YEAST,Yeast,CFU/g,20590071.0
P522LS56,YEAST,Yeast,CFU/g,20590078.0
P522LS56,YEAST,Yeast,CFU/g,20590082.0
P522LS56,YEAST,Yeast,CFU/g,20590085.0
P522LS56,YEAST,Yeast,CFU/g,20515389.0
P522LS56,YEAST,Yeast,CFU/g,20590104.0
P522LS56,YEAST,Yeast,CFU/g,20590105.0
P522LS56,YEAST,Yeast,CFU/g,20590111.0
P522LS56,YEAST,Yeast,CFU/g,20590121.0
P522LS56,YEAST,Yeast,CFU/g,20590123.0
P522LS56,YEAST,Yeast,CFU/g,20590126.0
P522LS56,YEAST,Yeast,CFU/g,20590127.0
P522LS56,YEAST,Yeast,CFU/g,20590131.0
P522LS56,YEAST,Yeast,CFU/g,20590237.0
P522LS56,YEAST,Yeast,CFU/g,20589248.0
P522LS56,YEAST,Yeast,CFU/g,20589255.0
P522LS56,YEAST,Yeast,CFU/g,20589257.0
P522LS56,YEAST,Yeast,CFU/g,20589258.0
P522LS56,YEAST,Yeast,CFU/g,20589265.0
P522LS56,YEAST,Yeast,CFU/g,20589328.0
P522LS56,YEAST,Yeast,CFU/g,20589330.0
P522LS56,YEAST,Yeast,CFU/g,20589352.0
P522LS56,YEAST,Yeast,CFU/g,20589353.0
P522LS56,YEAST,Yeast,CFU/g,20589368.0
P522LS56,YEAST,Yeast,CFU/g,20589374.0
P522LS56,YEAST,Yeast,CFU/g,20590256.0
P522LS56,YEAST,Yeast,CFU/g,20590262.0
P522LS56,YEAST,Yeast,CFU/g,20590266.0
P522LS56,YEAST,Yeast,CFU/g,20590286.0
P522LS56,YEAST,Yeast,CFU/g,20590289.0
P522LS56,YEAST,Yeast,CFU/g,20590290.0
P522LS56,YEAST,Yeast,CFU/g,20590293.0
P522LS56,YEAST,Yeast,CFU/g,20590300.0
P522LS56,YEAST,Yeast,CFU/g,20590301.0
P522LS56,YEAST,Yeast,CFU/g,20590309.0
P522LS56,YEAST,Yeast,CFU/g,20590314.0
P522LS56,YEAST,Yeast,CFU/g,20590315.0
P522LS56,YEAST,Yeast,CFU/g,20590319.0
P522LS56,YEAST,Yeast,CFU/g,20590320.0
P522LS56,YEAST,Yeast,CFU/g,20590321.0
P522LS56,YEAST,Yeast,CFU/g,20590322.0
P522LS56,YEAST,Yeast,CFU/g,20590435.0
P522LS56,YEAST,Yeast,CFU/g,20589378.0
P522LS56,YEAST,Yeast,CFU/g,20589388.0
P522LS56,YEAST,Yeast,CFU/g,20589398.0
P522LS56,YEAST,Yeast,CFU/g,20589407.0
P522LS56,YEAST,Yeast,CFU/g,20589408.0
P522LS56,YEAST,Yeast,CFU/g,20589410.0
P522LS56,YEAST,Yeast,CFU/g,20589413.0
P522LS56,YEAST,Yeast,CFU/g,20589588.0
P522LS56,YEAST,Yeast,CFU/g,20589590.0
P522LS56,YEAST,Yeast,CFU/g,20589594.0
P522LS56,YEAST,Yeast,CFU/g,20589598.0
P522LS56,YEAST,Yeast,CFU/g,20589599.0
P522LS56,YEAST,Yeast,CFU/g,20589601.0
P522LS56,YEAST,Yeast,CFU/g,20589613.0
P522LS56,YEAST,Yeast,CFU/g,20589614.0
P522LS56,YEAST,Yeast,CFU/g,20589618.0
P522LS56,YEAST,Yeast,CFU/g,20589623.0
P522LS56,YEAST,Yeast,CFU/g,20589629.0
P522LS56,YEAST,Yeast,CFU/g,20589632.0
P522LS56,YEAST,Yeast,CFU/g,20590443.0
P522LS56,YEAST,Yeast,CFU/g,20590444.0
P522LS56,YEAST,Yeast,CFU/g,20590445.0
P522LS56,YEAST,Yeast,CFU/g,20590458.0
P522LS56,YEAST,Yeast,CFU/g,20590459.0
P522LS56,YEAST,Yeast,CFU/g,20590460.0
P522LS56,YEAST,Yeast,CFU/g,20590462.0
P522LS56,YEAST,Yeast,CFU/g,20590466.0
P522LS56,YEAST,Yeast,CFU/g,20591049.0
P522LS56,YEAST,Yeast,CFU/g,20591050.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20591671.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20592141.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20588784.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20588814.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20588788.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20588533.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20589052.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20589126.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20589381.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20589387.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20589648.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20589649.0
P522LS60,GLUTEN,Gliadin expressed as Gluten,ppm,20591503.0
P522LS60,SPC,Aerobic plate count,CFU/g,20591671.0
P522LS60,SPC,Aerobic plate count,CFU/g,20592141.0
P522LS60,SPC,Aerobic plate count,CFU/g,20588784.0
P522LS60,SPC,Aerobic plate count,CFU/g,20588814.0
P522LS60,SPC,Aerobic plate count,CFU/g,20588788.0
P522LS60,SPC,Aerobic plate count,CFU/g,20588533.0
P522LS60,SPC,Aerobic plate count,CFU/g,20589052.0
P522LS60,SPC,Aerobic plate count,CFU/g,20589126.0
P522LS60,SPC,Aerobic plate count,CFU/g,20589381.0
P522LS60,SPC,Aerobic plate count,CFU/g,20589387.0
P522LS60,SPC,Aerobic plate count,CFU/g,20589648.0
P522LS60,SPC,Aerobic plate count,CFU/g,20589649.0
P522LS60,SPC,Aerobic plate count,CFU/g,20591503.0
P522LS60,MOULDS,Mold,CFU/g,20591671.0
P522LS60,MOULDS,Mold,CFU/g,20592141.0
P522LS60,MOULDS,Mold,CFU/g,20588784.0
P522LS60,MOULDS,Mold,CFU/g,20588814.0
P522LS60,MOULDS,Mold,CFU/g,20588788.0
